start_lat start_longt end_lat end_longt departure_time mode distance travel_distance travel_time
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363802400 transit 7.43391744335 9.937 2459
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363806000 transit 7.43391744335 9.343 2410
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363809600 transit 7.43391744335 11.198 3014
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363813200 transit 7.43391744335 9.343 2291
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363816800 transit 7.43391744335 9.343 2291
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363820400 transit 7.43391744335 9.343 2291
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363824000 transit 7.43391744335 12.549 2691
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363737600 bicycling 7.43391744335 10.332 2267
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363737600 walking 7.43391744335 9.392 6894
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363737600 transit 17.1538122752 24.83 4130
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363741200 transit 17.1538122752 24.83 4088
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363744800 transit 17.1538122752 24.83 4088
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363748400 transit 17.1538122752 24.83 4088
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363752000 transit 17.1538122752 25.037 4341
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363755600 transit 17.1538122752 23.098 4080
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363759200 transit 17.1538122752 29.394 3840
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363762800 transit 17.1538122752 32.273 3615
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363766400 transit 17.1538122752 32.273 3843
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363770000 transit 17.1538122752 29.394 4213
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363773600 transit 17.1538122752 26.043 4343
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363777200 transit 17.1538122752 29.394 3943
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363780800 transit 17.1538122752 29.394 3943
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363784400 transit 17.1538122752 29.394 3943
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363788000 transit 17.1538122752 29.394 3943
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363791600 transit 17.1538122752 29.394 4123
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363795200 transit 17.1538122752 29.394 4363
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363798800 transit 17.1538122752 26.043 4373
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363802400 transit 17.1538122752 29.847 4070
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363806000 transit 17.1538122752 29.394 3715
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363809600 transit 17.1538122752 29.394 3679
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363813200 transit 17.1538122752 29.393 3650
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363816800 transit 17.1538122752 29.393 3650
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363820400 transit 17.1538122752 29.393 3769
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363824000 transit 17.1538122752 24.83 4130
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363737600 bicycling 17.1538122752 27.234 6206
51.5280908999 -0.0109961188434 51.3739946885 -0.0109961188434 1363737600 walking 17.1538122752 19.363 14667
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363737600 transit 8.41611857822 13.172 3233
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363741200 transit 8.41611857822 10.345 2149
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363744800 transit 8.41611857822 10.345 2149
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363748400 transit 8.41611857822 10.345 2149
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363752000 transit 8.41611857822 10.345 2149
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363755600 transit 8.41611857822 13.172 3173
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363759200 transit 8.41611857822 11.142 2667
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363762800 transit 8.41611857822 10.345 2677
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363766400 transit 8.41611857822 10.345 2677
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363770000 transit 8.41611857822 10.345 2659
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363773600 transit 8.41611857822 10.345 2659
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363777200 transit 8.41611857822 10.345 2659
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363780800 transit 8.41611857822 10.345 2659
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363784400 transit 8.41611857822 10.345 2659
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363788000 transit 8.41611857822 10.345 2778
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363791600 transit 8.41611857822 10.345 2796
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363795200 transit 8.41611857822 10.345 2796
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363798800 transit 8.41611857822 11.142 3170
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363802400 transit 8.41611857822 10.983 1968
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363806000 transit 8.41611857822 10.345 2407
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363809600 transit 8.41611857822 10.983 1715
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363813200 transit 8.41611857822 13.172 3233
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363816800 transit 8.41611857822 13.172 3233
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363820400 transit 8.41611857822 13.172 3233
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363824000 transit 8.41611857822 13.172 3233
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363737600 bicycling 8.41611857822 9.467 1859
51.3467367305 0.114315469295 51.4223404486 0.114315469295 1363737600 walking 8.41611857822 9.469 6768
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363737600 transit 9.18178974299 10.605 1724
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363741200 transit 9.18178974299 11.568 3884
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363744800 transit 9.18178974299 11.583 2924
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363748400 transit 9.18178974299 12.426 2877
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363752000 transit 9.18178974299 12.426 2876
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363755600 transit 9.18178974299 10.701 1721
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363759200 transit 9.18178974299 10.605 1724
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363762800 transit 9.18178974299 10.605 1814
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363766400 transit 9.18178974299 10.61 1847
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363770000 transit 9.18178974299 10.605 1964
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363773600 transit 9.18178974299 10.605 1772
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363777200 transit 9.18178974299 10.701 1793
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363780800 transit 9.18178974299 10.701 1793
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363784400 transit 9.18178974299 10.701 1829
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363788000 transit 9.18178974299 10.701 1823
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363791600 transit 9.18178974299 10.605 1796
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363795200 transit 9.18178974299 10.701 1775
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363798800 transit 9.18178974299 10.605 1735
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363802400 transit 9.18178974299 10.701 1781
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363806000 transit 9.18178974299 10.61 1805
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363809600 transit 9.18178974299 10.701 1781
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363813200 transit 9.18178974299 10.701 1781
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363816800 transit 9.18178974299 10.701 1769
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363820400 transit 9.18178974299 10.605 1784
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363824000 transit 9.18178974299 10.605 1724
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363737600 bicycling 9.18178974299 20.81 4955
51.498441772 0.0190573187867 51.5809236711 0.0190573187867 1363737600 walking 9.18178974299 17.476 12553
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363737600 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363741200 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363744800 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363748400 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363752000 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363755600 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363759200 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363762800 transit 0.795414669607 1.227 551
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363766400 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363770000 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363773600 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363777200 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363780800 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363784400 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363788000 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363791600 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363795200 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363798800 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363802400 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363806000 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363809600 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363813200 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363816800 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363820400 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363824000 transit 0.795414669607 0.797 588
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363737600 bicycling 0.795414669607 0.839 169
51.3814089767 0.0726214727418 51.3885543497 0.0726214727418 1363737600 walking 0.795414669607 0.797 588
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363737600 transit 17.6341291023 26.63 4127
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363741200 transit 17.6341291023 24.698 4671
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363744800 transit 17.6341291023 24.698 4671
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363748400 transit 17.6341291023 28.563 5612
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363752000 transit 17.6341291023 25.237 4893
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363755600 transit 17.6341291023 27.873 4619
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363759200 transit 17.6341291023 30.929 4248
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363762800 transit 17.6341291023 30.929 4176
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363766400 transit 17.6341291023 30.929 4374
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363770000 transit 17.6341291023 30.929 4236
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363773600 transit 17.6341291023 30.929 4134
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363777200 transit 17.6341291023 30.929 4134
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363780800 transit 17.6341291023 30.929 4134
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363784400 transit 17.6341291023 30.929 4134
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363788000 transit 17.6341291023 30.929 4134
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363791600 transit 17.6341291023 30.929 4146
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363795200 transit 17.6341291023 30.313 3966
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363798800 transit 17.6341291023 30.313 4164
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363802400 transit 17.6341291023 30.313 4087
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363806000 transit 17.6341291023 30.929 4146
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363809600 transit 17.6341291023 26.377 3641
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363813200 transit 17.6341291023 27.637 3726
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363816800 transit 17.6341291023 27.637 3726
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363820400 transit 17.6341291023 27.637 3696
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363824000 transit 17.6341291023 26.63 4127
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363737600 bicycling 17.6341291023 23.995 5948
51.54282648 -0.00467453747617 51.3844154841 -0.00467453747617 1363737600 walking 17.6341291023 20.858 15683
51.50613463 0.000130925912648 51.5459756736 0.000130925912648 1363737600 transit 4.435058958 5.128 1329
51.50613463 0.000130925912648 51.5459756736 0.000130925912648 1363741200 transit 4.435058958 8.074 2249
51.50613463 0.000130925912648 51.5459756736 0.000130925912648 1363744800 transit 4.435058958 5.859 2023
51.50613463 0.000130925912648 51.5459756736 0.000130925912648 1363748400 transit 4.435058958 5.859 2023
51.50613463 0.000130925912648 51.5459756736 0.000130925912648 1363752000 transit 4.435058958 5.859 2023
51.50613463 0.000130925912648 51.5459756736 0.000130925912648 1363755600 transit 4.435058958 6.643 2451
51.50613463 0.000130925912648 51.5459756736 0.000130925912648 1363759200 transit 4.435058958 5.128 1418
51.50613463 0.000130925912648 51.5459756736 0.000130925912648 1363762800 transit 4.435058958 5.128 1401
51.50613463 0.000130925912648 51.5459756736 0.000130925912648 1363766400 transit 4.435058958 5.128 1401
